index,task_id,prompt_tokens,new_tokens,calls,total_iterations,avg_iter_per_call,avg_iter_per_token,time_sec,toks_per_sec,stop_reason
85,HumanEval/85,123,82,2,26,13.0,0.3170731707317073,0.46379685401916504,184.354569320504,eos
86,HumanEval/86,198,166,2,41,20.5,0.2469879518072289,0.7231094837188721,239.12613238549713,eos
87,HumanEval/87,327,322,2,76,38.0,0.2360248447204969,1.3161466121673584,249.5043502319191,eos
88,HumanEval/88,271,277,2,64,32.0,0.23104693140794225,1.1149592399597168,252.97694249610112,eos
89,HumanEval/89,178,176,2,42,21.0,0.23863636363636365,0.7364208698272705,245.63369255870674,eos
90,HumanEval/90,192,172,2,38,19.0,0.22093023255813954,0.6568624973297119,269.9319988242986,eos
91,HumanEval/91,175,172,2,50,25.0,0.29069767441860467,0.8788115978240967,202.95359140543388,eos
92,HumanEval/92,203,453,2,74,37.0,0.16335540838852097,1.3041000366210938,354.794680229035,eos
93,HumanEval/93,177,345,2,116,58.0,0.336231884057971,4.072928428649902,85.37662115742908,eos
94,HumanEval/94,395,430,2,100,50.0,0.23255813953488372,1.7807419300079346,245.4692086965387,eos
95,HumanEval/95,241,234,2,55,27.5,0.23504273504273504,0.9816646575927734,243.5531719646225,eos
96,HumanEval/96,223,253,2,57,28.5,0.22529644268774704,1.0016252994537354,257.83152829111697,eos
97,HumanEval/97,181,128,2,26,13.0,0.203125,0.47403860092163086,282.3037988385748,eos
98,HumanEval/98,140,116,2,27,13.5,0.23275862068965517,0.4887375831604004,248.19563846013463,eos
99,HumanEval/99,232,247,2,64,32.0,0.2591093117408907,1.130152702331543,222.57091545370778,eos
100,HumanEval/100,200,196,2,48,24.0,0.24489795918367346,0.8456943035125732,237.65347310509154,eos
101,HumanEval/101,184,156,2,47,23.5,0.30128205128205127,0.8997962474822998,177.36784074978343,eos
102,HumanEval/102,167,156,2,42,21.0,0.2692307692307692,0.7594845294952393,210.89966120874846,eos
103,HumanEval/103,218,191,2,41,20.5,0.21465968586387435,0.7441794872283936,264.5099080775824,eos
104,HumanEval/104,183,160,2,49,24.5,0.30625,0.8361003398895264,196.0120169995443,eos
105,HumanEval/105,347,365,2,78,39.0,0.2136986301369863,1.3492000102996826,276.27860791315175,eos
106,HumanEval/106,194,225,2,55,27.5,0.24444444444444444,0.9843752384185791,233.2366651799745,eos
107,HumanEval/107,282,295,2,60,30.0,0.2033898305084746,1.4821300506591797,203.13248719439298,eos
108,HumanEval/108,196,186,2,53,26.5,0.2849462365591398,1.2839815616607666,147.8410167895568,eos
109,HumanEval/109,367,362,2,98,49.0,0.27071823204419887,1.9635860919952393,187.9421112759648,eos
110,HumanEval/110,265,314,2,79,39.5,0.2515923566878981,1.3706395626068115,232.5128081458102,eos
111,HumanEval/111,219,254,2,63,31.5,0.24803149606299213,1.0975968837738037,235.73443615447064,eos
112,HumanEval/112,230,225,2,57,28.5,0.25333333333333335,0.9959077835083008,230.52042142738645,eos
113,HumanEval/113,250,259,2,71,35.5,0.27413127413127414,1.2565438747406006,210.50082566121978,eos
114,HumanEval/114,156,143,2,35,17.5,0.24475524475524477,0.6106166839599609,242.05611728518141,eos
115,HumanEval/115,394,346,2,78,39.0,0.2254335260115607,1.3721411228179932,257.46477800477567,eos
116,HumanEval/116,238,195,2,40,20.0,0.20512820512820512,0.7020957469940186,289.0236818771922,eos
117,HumanEval/117,249,345,2,102,51.0,0.2956521739130435,1.7676770687103271,198.1699667780819,eos
118,HumanEval/118,217,86,2,35,17.5,0.4069767441860465,0.6237573623657227,144.49920709793835,eos
119,HumanEval/119,236,272,2,75,37.5,0.2757352941176471,1.3033902645111084,212.01299573337474,eos
120,HumanEval/120,291,259,2,60,30.0,0.23166023166023167,1.0423293113708496,253.43130994890888,eos
121,HumanEval/121,171,130,2,33,16.5,0.25384615384615383,0.5624637603759766,239.36666795410204,eos
122,HumanEval/122,205,293,2,46,23.0,0.15699658703071673,0.7944023609161377,381.99486966968027,eos
123,HumanEval/123,300,333,2,87,43.5,0.26126126126126126,1.4834294319152832,227.52618897434235,eos
124,HumanEval/124,357,417,2,99,49.5,0.23741007194244604,1.6929428577423096,250.4069968966812,eos
125,HumanEval/125,209,204,2,52,26.0,0.2549019607843137,0.9089858531951904,229.61270886255733,eos
126,HumanEval/126,317,292,2,56,28.0,0.1917808219178082,0.9815995693206787,305.52576205294827,eos
127,HumanEval/127,322,376,2,87,43.5,0.23138297872340424,1.5007634162902832,254.0600561648669,eos
128,HumanEval/128,190,213,2,52,26.0,0.24413145539906103,0.9010827541351318,241.97973912407235,eos
129,HumanEval/129,464,382,2,121,60.5,0.31675392670157065,2.1104061603546143,182.87920209837603,eos
130,HumanEval/130,303,363,2,78,39.0,0.21487603305785125,1.3736939430236816,269.7334702104261,eos
131,HumanEval/131,142,146,2,42,21.0,0.2876712328767123,0.7542657852172852,201.9392432465373,eos
132,HumanEval/132,201,186,2,51,25.5,0.27419354838709675,0.8974573612213135,212.31367000298417,eos
133,HumanEval/133,229,185,2,47,23.5,0.25405405405405407,0.8344645500183105,227.22313514147297,eos
134,HumanEval/134,205,197,2,62,31.0,0.3147208121827411,1.0908868312835693,183.95463285720373,eos
135,HumanEval/135,171,148,2,38,19.0,0.25675675675675674,0.6816620826721191,223.79492661663906,eos
136,HumanEval/136,206,257,2,59,29.5,0.22957198443579765,1.0371954441070557,252.89447222212257,eos
137,HumanEval/137,209,255,2,73,36.5,0.28627450980392155,1.2526655197143555,206.84571890194061,eos
138,HumanEval/138,145,160,2,48,24.0,0.3,0.8456404209136963,193.73431638287096,eos
139,HumanEval/139,165,155,2,42,21.0,0.2709677419354839,0.7410643100738525,215.21750466421724,eos
140,HumanEval/140,174,200,2,55,27.5,0.275,0.9589097499847412,212.98287932245455,eos
141,HumanEval/141,282,403,2,106,53.0,0.2630272952853598,1.8148717880249023,224.54068107252772,eos
142,HumanEval/142,239,245,2,62,31.0,0.2530612244897959,1.0846843719482422,232.21552872345956,eos
143,HumanEval/143,217,241,2,55,27.5,0.22821576763485477,0.959334135055542,256.55578819943577,eos
144,HumanEval/144,225,221,2,56,28.0,0.25339366515837103,0.9760470390319824,231.10080332803778,eos
145,HumanEval/145,189,153,2,46,23.0,0.3006535947712418,0.810922384262085,193.481400753529,eos
146,HumanEval/146,197,213,2,60,30.0,0.28169014084507044,1.0503308773040771,208.416371232338,eos
147,HumanEval/147,236,266,2,64,32.0,0.24060150375939848,1.1295740604400635,239.90322751175785,eos
148,HumanEval/148,279,466,2,97,48.5,0.20815450643776823,1.6959223747253418,278.15499811964776,eos
149,HumanEval/149,255,272,2,70,35.0,0.25735294117647056,1.2166614532470703,228.43515914839557,eos
150,HumanEval/150,158,160,2,38,19.0,0.2375,0.6699681282043457,246.30929162934876,eos
151,HumanEval/151,207,161,2,34,17.0,0.2111801242236025,0.6185469627380371,272.5779318186957,eos
152,HumanEval/152,298,246,2,67,33.5,0.27235772357723576,1.1744701862335205,213.16404504482526,eos
153,HumanEval/153,345,404,2,128,64.0,0.31683168316831684,2.2405285835266113,182.69731835662196,eos
154,HumanEval/154,197,204,2,64,32.0,0.3137254901960784,1.1335294246673584,183.24227725734633,eos
155,HumanEval/155,136,302,2,71,35.5,0.23509933774834438,1.2459707260131836,246.31350310643802,eos
156,HumanEval/156,176,297,2,80,40.0,0.26936026936026936,1.4036891460418701,214.73021640942684,eos
157,HumanEval/157,177,180,2,49,24.5,0.2722222222222222,0.8707385063171387,211.94685004092827,eos
158,HumanEval/158,188,548,2,114,57.0,0.20802919708029197,1.949455738067627,284.02774719210936,eos
159,HumanEval/159,358,382,2,59,29.5,0.1544502617801047,1.0356013774871826,378.7624462376655,eos
160,HumanEval/160,275,152,2,64,32.0,0.42105263157894735,1.1302368640899658,137.592433979516,eos
161,HumanEval/161,179,158,2,44,22.0,0.27848101265822783,0.7942419052124023,207.39036759235893,eos
162,HumanEval/162,154,106,2,26,13.0,0.24528301886792453,0.4470076560974121,248.4775716018787,eos
163,HumanEval/163,174,181,2,51,25.5,0.281767955801105,0.8531858921051025,216.99304564421107,eos
