index,task_id,prompt_tokens,new_tokens,calls,total_iterations,avg_iter_per_call,avg_iter_per_token,time_sec,toks_per_sec,stop_reason
49,HumanEval/49,184,132,35,73,2.085714285714286,0.553030303030303,0.9471015930175781,143.50336648042037,eos
50,HumanEval/50,159,122,32,64,2.0,0.5245901639344263,0.8275556564331055,152.27797273954562,eos
51,HumanEval/51,190,146,38,82,2.1578947368421053,0.5616438356164384,1.0519988536834717,142.78735589197146,eos
52,HumanEval/52,152,101,27,55,2.037037037037037,0.5445544554455446,0.7131705284118652,145.5159503067634,eos
53,HumanEval/53,122,61,17,35,2.0588235294117645,0.5737704918032787,0.4627096652984619,138.64614133339222,eos
54,HumanEval/54,208,160,42,95,2.261904761904762,0.59375,1.2123761177062988,135.44293781850286,eos
55,HumanEval/55,123,127,33,72,2.1818181818181817,0.5669291338582677,0.9238953590393066,141.5539452060505,eos
56,HumanEval/56,160,151,39,88,2.2564102564102564,0.5827814569536424,1.1204917430877686,137.54424969810066,eos
57,HumanEval/57,159,144,38,84,2.210526315789474,0.5833333333333334,1.0783684253692627,136.3359318117937,eos
58,HumanEval/58,191,219,56,129,2.3035714285714284,0.589041095890411,1.6194875240325928,137.54683751374742,eos
59,HumanEval/59,137,172,45,94,2.088888888888889,0.5465116279069767,1.2142081260681152,145.01209780440516,eos
60,HumanEval/60,172,119,31,67,2.161290322580645,0.5630252100840336,0.865215539932251,141.90340518859048,eos
61,HumanEval/61,157,148,39,83,2.128205128205128,0.5608108108108109,1.0693168640136719,142.15530002727513,eos
62,HumanEval/62,178,132,35,73,2.085714285714286,0.553030303030303,0.947087287902832,143.49062846291088,eos
63,HumanEval/63,218,241,62,132,2.129032258064516,0.5477178423236515,1.6709699630737305,146.745018086388,eos
64,HumanEval/64,194,163,42,97,2.3095238095238093,0.5950920245398773,1.2345051765441895,135.37897449233776,eos
65,HumanEval/65,154,274,70,154,2.2,0.5620437956204379,1.9474670886993408,143.31400854315652,eos
66,HumanEval/66,188,133,35,70,2.0,0.5263157894736842,0.9106428623199463,150.9180847345186,eos
67,HumanEval/67,294,285,73,155,2.1232876712328768,0.543859649122807,1.9902734756469727,146.60252030969136,eos
68,HumanEval/68,383,398,101,216,2.1386138613861387,0.542713567839196,2.7647087574005127,146.821004928115,eos
69,HumanEval/69,233,211,54,119,2.2037037037037037,0.5639810426540285,1.5253486633300781,141.60173296721788,eos
70,HumanEval/70,192,190,49,109,2.2244897959183674,0.5736842105263158,1.390993356704712,139.15412622977877,eos
71,HumanEval/71,191,208,54,122,2.259259259259259,0.5865384615384616,1.557788372039795,135.85932507327038,eos
72,HumanEval/72,298,298,76,166,2.1842105263157894,0.5570469798657718,2.1154940128326416,143.49489838448403,eos
73,HumanEval/73,225,221,57,122,2.1403508771929824,0.5520361990950227,1.5519914627075195,144.98022648008202,eos
74,HumanEval/74,261,274,70,156,2.2285714285714286,0.5693430656934306,1.9900903701782227,141.05965725220207,eos
75,HumanEval/75,151,204,53,115,2.169811320754717,0.5637254901960784,1.4848411083221436,140.3220533685847,eos
76,HumanEval/76,210,191,49,98,2.0,0.5130890052356021,1.2676634788513184,153.74247071519173,eos
77,HumanEval/77,181,135,35,74,2.1142857142857143,0.5481481481481482,0.9487409591674805,145.62488952378393,eos
78,HumanEval/78,383,383,97,221,2.2783505154639174,0.577023498694517,2.775261163711548,140.05324757239592,eos
79,HumanEval/79,215,194,50,110,2.2,0.5670103092783505,1.4129488468170166,140.67811902491502,eos
80,HumanEval/80,189,185,48,99,2.0625,0.5351351351351351,1.2695119380950928,149.5192457596916,eos
81,HumanEval/81,338,522,132,285,2.159090909090909,0.5459770114942529,3.597836494445801,147.4550932458777,eos
82,HumanEval/82,149,147,38,81,2.1315789473684212,0.5510204081632653,1.0409092903137207,144.2651752019044,eos
83,HumanEval/83,112,91,24,58,2.4166666666666665,0.6373626373626373,0.742274284362793,126.74495360797951,eos
84,HumanEval/84,215,194,50,109,2.18,0.5618556701030928,1.3819997310638428,143.03789445728933,eos
85,HumanEval/85,123,90,24,55,2.2916666666666665,0.6111111111111112,0.70686936378479,130.67632409252946,eos
86,HumanEval/86,198,159,41,88,2.1463414634146343,0.5534591194968553,1.1360971927642822,143.87406374432558,eos
87,HumanEval/87,327,322,82,180,2.1951219512195124,0.5590062111801242,2.2839276790618896,143.4980304380378,eos
88,HumanEval/88,271,266,68,148,2.176470588235294,0.556390977443609,1.882681131362915,144.3938882589354,eos
89,HumanEval/89,178,216,56,130,2.3214285714285716,0.6018518518518519,1.653508186340332,132.78895687216448,eos
90,HumanEval/90,192,191,49,110,2.2448979591836733,0.5759162303664922,1.3922183513641357,139.75703272554094,eos
91,HumanEval/91,175,162,42,95,2.261904761904762,0.5864197530864198,1.2050237655639648,137.78088710958957,eos
92,HumanEval/92,203,215,55,122,2.2181818181818183,0.5674418604651162,1.5469903945922852,142.13922563437313,eos
93,HumanEval/93,177,195,50,112,2.24,0.5743589743589743,1.4246268272399902,139.9965209139123,eos
94,HumanEval/94,395,431,109,242,2.220183486238532,0.5614849187935035,3.047966718673706,143.66226641459247,eos
95,HumanEval/95,241,234,60,129,2.15,0.5512820512820513,1.643357276916504,145.8066731659037,eos
96,HumanEval/96,223,254,65,141,2.169230769230769,0.5551181102362205,1.7854654788970947,145.3624252454948,eos
97,HumanEval/97,181,128,34,68,2.0,0.53125,0.887751579284668,147.75738867001087,eos
98,HumanEval/98,140,177,46,109,2.369565217391304,0.615819209039548,1.3708112239837646,131.40342566176972,eos
99,HumanEval/99,232,262,67,156,2.328358208955224,0.5954198473282443,1.970154047012329,135.63382286068375,eos
100,HumanEval/100,200,196,51,108,2.1176470588235294,0.5510204081632653,1.3890554904937744,144.57115218983247,eos
101,HumanEval/101,184,141,37,80,2.1621621621621623,0.5673758865248227,1.0209617614746094,141.17856234534835,eos
102,HumanEval/102,167,156,41,91,2.2195121951219514,0.5833333333333334,1.1673731803894043,136.3225115728288,eos
103,HumanEval/103,218,191,49,105,2.142857142857143,0.5497382198952879,1.3376967906951904,145.58160467459675,eos
104,HumanEval/104,183,165,43,98,2.2790697674418605,0.593939393939394,1.2354216575622559,136.1821569814372,eos
105,HumanEval/105,347,465,118,261,2.211864406779661,0.5612903225806452,3.297058582305908,143.2002434183262,eos
106,HumanEval/106,194,225,58,123,2.1206896551724137,0.5466666666666666,1.5703151226043701,145.885102390228,eos
107,HumanEval/107,282,287,73,153,2.095890410958904,0.5331010452961672,1.9531946182250977,149.87309198575747,eos
108,HumanEval/108,196,206,53,118,2.2264150943396226,0.5728155339805825,1.4999279975891113,139.8281433171554,eos
109,HumanEval/109,367,383,97,216,2.2268041237113403,0.5639686684073107,2.7342007160186768,142.67420446842019,eos
110,HumanEval/110,265,316,81,183,2.259259259259259,0.5791139240506329,2.3121843338012695,139.11858693192252,eos
111,HumanEval/111,219,308,79,183,2.3164556962025316,0.5941558441558441,2.310853958129883,135.2312439064548,eos
112,HumanEval/112,230,225,58,121,2.086206896551724,0.5377777777777778,1.5429506301879883,149.32555470308534,eos
113,HumanEval/113,250,259,66,153,2.3181818181818183,0.5907335907335908,1.9270784854888916,137.23325043063343,eos
114,HumanEval/114,156,135,35,78,2.2285714285714286,0.5777777777777777,0.9852960109710693,140.0672953271979,eos
115,HumanEval/115,394,346,88,186,2.1136363636363638,0.5375722543352601,2.3564579486846924,149.5230183160316,eos
116,HumanEval/116,238,195,50,106,2.12,0.5435897435897435,1.3543329238891602,147.87530499843845,eos
117,HumanEval/117,249,345,88,216,2.4545454545454546,0.6260869565217392,2.6970391273498535,130.12356469590526,eos
118,HumanEval/118,217,89,24,49,2.0416666666666665,0.550561797752809,0.639625072479248,145.3604141492659,eos
119,HumanEval/119,236,272,70,152,2.1714285714285713,0.5588235294117647,1.934546709060669,143.46393941995737,eos
120,HumanEval/120,291,254,65,133,2.046153846153846,0.5236220472440944,1.6992313861846924,152.67813872701868,eos
121,HumanEval/121,171,139,36,79,2.1944444444444446,0.5683453237410072,1.013444185256958,141.16195917835628,eos
122,HumanEval/122,205,167,43,95,2.2093023255813953,0.5688622754491018,1.216352939605713,140.92995395582648,eos
123,HumanEval/123,300,325,83,178,2.144578313253012,0.5476923076923077,2.254589557647705,146.86585582078803,eos
124,HumanEval/124,357,440,112,248,2.2142857142857144,0.5636363636363636,3.1382055282592773,142.39445664566526,eos
125,HumanEval/125,209,205,53,115,2.169811320754717,0.5609756097560976,1.4661715030670166,143.1356735942809,eos
126,HumanEval/126,317,316,81,178,2.197530864197531,0.5632911392405063,2.2636897563934326,142.05954824388917,eos
127,HumanEval/127,322,181,47,106,2.25531914893617,0.585635359116022,1.3568708896636963,136.4906011384442,eos
128,HumanEval/128,190,198,51,111,2.176470588235294,0.5606060606060606,1.4135737419128418,142.70405377341126,eos
129,HumanEval/129,464,570,144,325,2.2569444444444446,0.5701754385964912,4.089064836502075,141.76279946037704,eos
130,HumanEval/130,303,357,91,191,2.098901098901099,0.5350140056022409,2.4291298389434814,149.56096756983396,eos
131,HumanEval/131,142,135,35,77,2.2,0.5703703703703704,0.9945070743560791,139.4400685468716,eos
132,HumanEval/132,201,186,48,107,2.2291666666666665,0.5752688172043011,1.3596408367156982,140.1723702052907,eos
133,HumanEval/133,229,185,48,101,2.1041666666666665,0.5459459459459459,1.29575777053833,146.58154395922756,eos
134,HumanEval/134,205,197,51,116,2.2745098039215685,0.5888324873096447,1.4563937187194824,137.7244122914329,eos
135,HumanEval/135,171,145,38,83,2.1842105263157894,0.5724137931034483,1.0525224208831787,140.76265491738357,eos
136,HumanEval/136,206,222,57,125,2.192982456140351,0.5630630630630631,1.5887951850891113,142.8845723852376,eos
137,HumanEval/137,209,238,61,138,2.262295081967213,0.5798319327731093,1.738532543182373,139.18267351969885,eos
138,HumanEval/138,145,169,44,104,2.3636363636363638,0.6153846153846154,1.311500072479248,131.1966047227435,eos
139,HumanEval/139,165,132,35,75,2.142857142857143,0.5681818181818182,0.96590256690979,139.78581084217274,eos
140,HumanEval/140,174,226,58,131,2.2586206896551726,0.5796460176991151,1.6570827960968018,138.66682976392127,eos
141,HumanEval/141,282,381,97,222,2.288659793814433,0.5826771653543307,2.7974047660827637,138.12061614517603,eos
142,HumanEval/142,239,246,63,139,2.2063492063492065,0.5650406504065041,1.7819061279296875,141.15171155884403,eos
143,HumanEval/143,217,241,62,132,2.129032258064516,0.5477178423236515,1.6860175132751465,145.44558317494958,eos
144,HumanEval/144,225,257,66,145,2.196969696969697,0.5642023346303502,1.8406689167022705,141.95357027610464,eos
145,HumanEval/145,189,153,40,89,2.225,0.5816993464052288,1.1354038715362549,137.57472924891218,eos
146,HumanEval/146,197,193,50,104,2.08,0.538860103626943,1.3323185443878174,148.53791669717984,eos
147,HumanEval/147,236,266,68,146,2.1470588235294117,0.5488721804511278,1.8543322086334229,145.85711380691137,eos
148,HumanEval/148,279,318,81,180,2.2222222222222223,0.5660377358490566,2.2700467109680176,142.65816126733893,eos
149,HumanEval/149,255,253,65,140,2.1538461538461537,0.5533596837944664,1.7705562114715576,145.91460193367422,eos
150,HumanEval/150,158,160,42,90,2.142857142857143,0.5625,1.1635141372680664,141.06433553121227,eos
151,HumanEval/151,207,167,43,89,2.0697674418604652,0.5329341317365269,1.1459105014801025,149.85863342647323,eos
152,HumanEval/152,298,254,65,143,2.2,0.562992125984252,1.8099243640899658,142.73539184297135,eos
153,HumanEval/153,345,369,94,217,2.3085106382978724,0.5880758807588076,2.7180044651031494,137.95476697079968,eos
154,HumanEval/154,197,172,45,96,2.1333333333333333,0.5581395348837209,1.2377431392669678,141.77429070095235,eos
155,HumanEval/155,136,229,59,138,2.3389830508474576,0.6026200873362445,1.7525138854980469,132.75236712746263,eos
156,HumanEval/156,176,276,71,160,2.2535211267605635,0.5797101449275363,2.0416479110717773,137.65809207506973,eos
157,HumanEval/157,177,146,38,82,2.1578947368421053,0.5616438356164384,1.0536713600158691,141.5553651384455,eos
158,HumanEval/158,188,378,96,218,2.2708333333333335,0.5767195767195767,2.7515645027160645,139.28439132907502,eos
159,HumanEval/159,358,326,83,171,2.0602409638554215,0.5245398773006135,2.1759562492370605,152.64686630941097,eos
160,HumanEval/160,275,345,88,187,2.125,0.5420289855072464,2.3639161586761475,148.5762312011972,eos
161,HumanEval/161,179,150,39,87,2.230769230769231,0.58,1.1132538318634033,138.26845362322234,eos
162,HumanEval/162,154,106,28,55,1.9642857142857142,0.5188679245283019,0.7104818820953369,153.42822400607494,eos
163,HumanEval/163,174,179,46,107,2.3260869565217392,0.5977653631284916,1.3373308181762695,136.30922188560015,eos
